time,sample,raw,baseline,highpass,filtered,centered,detected_event,detector_state,current_lane,score,streak,lives,filter_type,baseline_alpha,smoothing_alpha,moving_average_window,threshold_multiplier,refractory_ms
0.007883582991780713,1,33839,32934.3706795449,904.6293204550966,86.40732253752554,643.5270811469495,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.018234207993373275,2,33839,32947.94011935173,891.0598806482667,327.8030899707479,884.9228485801718,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.059023916997830383,3,33144,32950.881017561456,193.11898243854375,287.39785771108666,844.5176163205106,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.06993562499701511,4,33402,32957.64780229804,444.3521977019627,334.48415970834947,891.6039183177734,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.11248979199444875,5,34276,32977.42308526357,1298.5769147364335,623.7119862167748,1180.8317448261987,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.12302116698992904,6,32926,32976.65173898461,-50.651738984612166,421.4028686563587,978.5226272657826,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.16549454200139735,7,34197,32994.95696289984,1202.0430371001567,655.5949191894981,1212.714677798922,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.17760420800186694,8,35230,33028.48260845635,2201.5173915436535,1119.3716608957448,1676.4914195051688,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.21930620798957534,9,33005,33028.1303693295,-23.130369329497626,776.6210518281721,1333.7408104375959,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.22906970800249837,10,32469,33019.743413789554,-550.7434137895543,378.41171214285407,935.531470752278,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.2711894999956712,11,35230,33052.89726258271,2177.102737417292,918.0190197251854,1475.1387783346095,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.2829150000034133,12,33402,33058.13380364397,343.86619635602983,745.7731727144387,1302.8929313238627,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.32359933300176635,13,33581,33065.97679658931,515.0232034106884,676.5481819233137,1233.6679405327377,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.3349860419984907,14,32966,33064.47714464047,-98.47714464047021,444.0405839541785,1001.1603425636024,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.37578649999340996,15,33164,33065.96998747086,98.03001252913964,340.23741252666684,897.3571711360908,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.3868502499972237,16,33402,33071.0104376588,330.98956234120124,337.4630574710272,894.582816080451,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.4281106669950532,17,33045,33070.620281093914,-25.620281093913945,228.53805590154482,785.6578145109687,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.43887495799572207,18,32966,33069.0509768775,-103.05097687750094,129.06134606783107,686.181104677255,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
0.4787787919922266,19,32290,33057.36521222434,-767.3652122243366,-139.86662141981927,417.2531371896047,,ready,1,0,0,8,EMA Smooth,0.985,0.7,8,0.6000000000000001,350
