time,sample,raw,baseline,highpass,filtered,centered,detected_event,detector_state,current_lane,score,streak,lives,filter_type,baseline_alpha,smoothing_alpha,moving_average_window,threshold_multiplier,refractory_ms
0.02391633299703244,1,33681,32979.1495314643,701.8504685356966,1228.8190651857904,2720.067741552011,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.0363131659978535,2,33402,32981.263783806986,420.7362161930141,1067.202495387235,2558.4511717534556,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.07609879100346006,3,33859,32985.65246488795,873.3475351120505,1028.4315033321982,2519.6801796984187,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.08629120800469536,4,33820,32989.824202563505,830.1757974364955,988.7803621530577,2480.0290385192784,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.12721716600935906,5,34098,32995.365081550684,1102.6349184493156,1011.5512734123092,2502.7999497785295,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.13812691600469407,6,34515,33002.963256142924,1512.0367438570756,1111.6483675012623,2602.897043867483,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.18005733299651183,7,33442,33005.15843986221,436.84156013779284,976.6870060285685,2467.935682394789,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.190806208003778,8,33720,33008.732647662895,711.267352337105,923.6030752902758,2414.851751656496,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.2332977500045672,9,34574,33016.558984424584,1557.4410155754158,1050.3706633473037,2541.619339713524,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.24401575000956655,10,34594,33024.446189502465,1569.5538104975349,1154.2072927773497,2645.45596914357,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.28461804099788424,11,33462,33026.63395855495,435.36604144504963,1010.4390425108897,2501.6877188771105,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.29430675000185147,12,33681,33029.905788762175,651.0942112378252,938.5700762562768,2429.8187526224974,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.3357961250003427,13,32866,33029.08625981837,-163.08625981836667,718.2388090413482,2209.487485407569,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.34597541599941906,14,31853,33023.205828519276,-1170.205828519276,340.5498815292234,1831.798557895444,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.3886323330079904,15,30880,33012.48979937668,-2132.489799376679,-154.05805465195698,1337.1906217142634,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.40007237500685733,16,30543,33000.1423503798,-2457.1423503797996,-614.6749137975254,876.5737625686951,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
