time,sample,raw,baseline,highpass,filtered,centered,detected_event,detector_state,current_lane,score,streak,lives,filter_type,baseline_alpha,smoothing_alpha,moving_average_window,threshold_multiplier,refractory_ms
0.0005904999998165295,1,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.0005904999998165295,2,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.0005904999998165295,3,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.0005904999998165295,4,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.0005904999998165295,5,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.0005904999998165295,6,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.15441291699244175,7,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.15441291699244175,8,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.15441291699244175,9,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.15441291699244175,10,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.15441291699244175,11,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.15441291699244175,12,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.17079541699786205,13,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.17079541699786205,14,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.17079541699786205,15,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.17079541699786205,16,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.17079541699786205,17,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.17079541699786205,18,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.18699908300186507,19,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.18699908300186507,20,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.18699908300186507,21,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.18699908300186507,22,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.18699908300186507,23,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.18699908300186507,24,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.20347012499405537,25,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.20347012499405537,26,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.20347012499405537,27,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.20347012499405537,28,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.20347012499405537,29,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.20347012499405537,30,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.22012045799056068,31,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.22012045799056068,32,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.22012045799056068,33,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.22012045799056068,34,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.22012045799056068,35,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.22012045799056068,36,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.23580962499545421,37,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.23580962499545421,38,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.23580962499545421,39,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.23580962499545421,40,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.23580962499545421,41,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.23580962499545421,42,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.2518812079943018,43,1500,1500.0,0.0,0.0,0.0,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
