time,sample,raw,baseline,highpass,filtered,centered,detected_event,detector_state,current_lane,score,streak,lives,filter_type,baseline_alpha,smoothing_alpha,moving_average_window,threshold_multiplier,refractory_ms
0.0033667909883661196,1,36838,33044.85805972486,3793.1419402751417,1072.039982999124,1982.2204348846794,,ready,1,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.013724165997700766,2,37136,33065.31376942623,4070.686230573767,1671.7692325140524,2581.9496843996076,left,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.056360999995376915,3,36163,33080.802200579106,3082.1977994208937,1953.8549458954205,2864.035397780976,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.06518074999621604,4,35249,33091.643189576214,2157.3568104237856,1994.5553188010936,2904.7357706866487,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.108745582998381,5,33820,33095.28497362833,724.7150263716685,1740.5872603152086,2650.767712200764,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.11798120799358003,6,33244,33096.028548760194,147.9714512398059,1422.0640985001282,2332.2445503856834,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.16024899999320041,7,33164,33096.368406016394,67.63159398360585,1151.1775975968237,2061.358049482379,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.1724567909986945,8,33422,33097.996563986315,324.00343601368513,985.742765280196,1895.9232171657513,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.21146149998821784,9,32946,33097.236581166384,-151.23658116638398,758.34689599088,1668.5273478764352,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.22260399999504443,10,32926,33096.380398260546,-170.38039826054592,572.6014371405947,1482.78188902615,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.2640299999911804,11,31754,33089.66849626924,-1335.668496269238,190.94745045862828,1101.1279023441837,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.2740281249862164,12,31595,33082.19515378789,-1487.1951537878922,-144.68107039067576,765.4993814948796,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
0.3172166659933282,13,33164,33082.604178018955,81.39582198104472,-99.46569191633166,810.7147599692237,,locked,0,0,0,8,EMA Smooth,0.995,0.8,8,1.0,350
