time,sample,raw,baseline,highpass,filtered,centered,detected_event,detector_state,current_lane,score,streak,lives,filter_type,baseline_alpha,smoothing_alpha,moving_average_window,threshold_multiplier,refractory_ms
24.27426624999498,933,31734,33137.91319241,-1403.9131924100002,-359.10652066887377,-51.17181149309357,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.31486387499899,934,32290,33133.67362644795,-843.6736264479478,-456.01994182468854,-148.08523264890835,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.32655845899717,935,31834,33127.17525831571,-1293.1752583157067,-623.4510051228922,-315.516295947112,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.366645208996488,936,30483,33113.95438202413,-2630.9543820241306,-1024.9516805031399,-717.0169713273597,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.378573999987566,937,31635,33106.55961011401,-1471.5596101140109,-1114.273266425314,-806.3385572495338,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.419345041998895,938,31635,33099.201812063446,-1464.2018120634457,-1184.2589755529402,-876.32426637716,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.432146291990648,939,32271,33095.06080300313,-824.060803003129,-1112.219341042978,-804.2846318671977,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.472011416990426,940,32171,33090.440498988115,-919.440498988115,-1073.6635726320053,-765.7288634562251,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.484255874995142,941,32072,33085.348296493175,-1013.3482964931754,-1061.6005174042393,-753.6658082284591,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.5228369589895,942,32688,33083.36155501071,-395.36155501071335,-928.3527249255342,-620.418015749754,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.53441395898699,943,32509,33080.48974723566,-571.4897472356606,-856.9801293875595,-549.0454202117793,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.574542583999573,944,33442,33082.297298499485,359.7027015005151,-613.6435632099447,-305.70885403416446,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.5859376249864,945,33422,33083.995812006986,338.00418799301406,-423.3140129693529,-115.37930379357272,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.62756670899398,946,33244,33084.795832946955,159.20416705304524,-306.81037696487334,1.1243322109068572,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.639795374998357,947,33681,33087.77685378222,593.2231462177806,-126.8036723283426,181.1310368474376,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.679894124987186,948,33303,33088.85296951331,214.1470304866889,-58.61353176533632,249.32117741044388,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.69083445899014,949,33839,33092.603704665744,746.3962953342561,102.38843365458212,410.3231428303623,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.731698583986145,950,32688,33090.58068614242,-402.58068614242075,1.3946096951815719,309.32931887096174,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.74339137499919,951,32112,33085.687782711706,-973.687782711706,-193.62186878619588,114.31284038958432,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.784063208993757,952,33303,33086.77434379815,216.22565620185196,-111.65236378858633,196.28234538719386,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.79435004199331,953,32688,33084.78047207916,-396.780472079161,-168.67798544670126,139.25672372907894,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.83602499999688,954,33542,33087.066569718765,454.9334302812349,-43.955702301114044,263.97900687466614,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.847060249987408,955,32588,33084.57123687017,-496.57123687017156,-134.47880921492555,173.45589996085465,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.888365041988436,956,33760,33087.948380685826,672.0516193141739,26.82727649089432,334.7619856666745,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
24.90093445898674,957,33859,33091.803638782396,767.1963612176041,174.90109343623627,482.83580261201644,,ready,0,0,0,3,EMA Smooth,0.995,0.8,8,1.0,350
